time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
1.2000000000000006,0.011284599199706587,-0.08785277631656306,11.556458118747695,0.0008707795569788956,0.02496331480675984,0.0,-0.03479696820667556,-0.1454175080224148,2.7607776579698458,0.02791594988080289,0.045283756979551414,0.0,463.4115336180144,461.024624164058,462.5166618571808,462.70499357962314
1.2600000000000007,0.008652050690941496,-0.09655252257496101,11.725833584040071,0.003230382457308778,0.027570957908506166,0.0,-0.05322802897115855,-0.14435507505015924,2.8847591573128843,0.055707449514660515,0.039540928443307234,0.0,451.6039121336108,451.1414752623512,450.94430959742596,453.18437898710687
1.3200000000000007,0.004862951295144166,-0.10513317032269184,11.902490738317884,0.006280719371650534,0.030420411057737518,0.0,-0.0733437895112823,-0.14133083345267755,3.0034992979776067,0.03869371824698933,0.05992416120716985,0.0,450.3508806386953,451.9978452002158,451.0303536662077,449.6557286548483
1.3800000000000008,-0.00011110170027902137,-0.11349036953157259,12.083484961935085,0.008490015255183003,0.033818898842220335,0.0,-0.09277507369532353,-0.13703666294731753,3.0295606901903165,0.03278760936413304,0.049103281421604854,0.0,421.8748799771806,420.9418577353468,422.46146256507274,421.9525912533096
1.4400000000000008,-0.0064294342042978845,-0.12151963166586352,12.269472143814417,0.010770811126240787,0.03650841919294745,0.0,-0.11812893417521615,-0.1303780261798386,3.1696206791380606,0.046821164809158364,0.03449370483878639,0.0,459.42081921461886,458.26203689805703,456.87810581471064,457.9962733413395
1.5000000000000009,-0.014098400570166928,-0.1291646401905084,12.4577399923906,0.014444416502150226,0.038333530990139586,0.0,-0.13766253916380128,-0.1241942940429101,3.1061395451718674,0.08054867745090738,0.020679602636442633,0.0,392.3230746780154,391.0387174530853,391.111487688951,394.2432975829715
1.560000000000001,-0.023210684755336226,-0.1362785914997356,12.648543134111453,0.019260174954092157,0.03960219003859056,0.0,-0.1662014672471279,-0.11241845425652683,3.2535431717167205,0.07968470503024591,0.022057832672976584,0.0,461.5799259562893,461.6886583737682,460.09827177617774,460.0348086579086
1.620000000000001,-0.03404861442045709,-0.1425873824955962,12.847807741820217,0.024211442971340702,0.0409930903430924,0.0,-0.1951930853505508,-0.09736118826311582,3.3882032786480085,0.08766048367403917,0.025339368886081626,0.0,457.22954158409334,457.4909379788669,458.0331330574662,458.67229412501797
1.680000000000001,-0.04663289706031968,-0.14789836480476523,13.054560181721863,0.029516362912866967,0.04205512601485317,0.0,-0.2244119993298334,-0.07913033964286893,3.503177598278049,0.08988284431625314,-0.005503478070024947,0.0,453.99606057438723,451.5144622090856,452.49217202520146,452.67739203482734
1.740000000000001,-0.06090795838140004,-0.15206012020554588,13.266338230773389,0.034866909773890065,0.042512683164721565,0.0,-0.2514310499902663,-0.05908967907282814,3.555909434288194,0.08772382249533008,0.025747178790392913,0.0,432.7824091165529,435.40489180319827,433.6366345921712,433.46207322229
1.8000000000000012,-0.07698462207229745,-0.1547779684852805,13.485138778947423,0.040508831833968806,0.04432331375848264,0.0,-0.28462644070384274,-0.030902425805694328,3.7368338108923553,0.10433961843415751,0.03782101033842398,0.0,473.6301826922509,474.5581267290715,472.69618788235414,473.981727668492
1.8600000000000012,-0.09499897911766017,-0.15576214494984877,13.71257769506628,0.04720375097968521,0.04677888042351519,0.0,-0.3160811592860668,-0.0012484972975402228,3.8440643754786645,0.12311722824596813,0.046506160873225774,0.0,453.5146231587688,454.21255831299715,450.81439396199863,452.3398255576279
1.9200000000000013,-0.11487047685135951,-0.15490919030435274,13.944678663473196,0.05465417649766291,0.049625157532542374,0.0,-0.34656126641003226,0.030371351890740198,3.8924171061965867,0.12620526263434415,0.049238707829497214,0.0,435.23533432196473,435.46539636831295,434.53859639499314,434.81177017728766
1.9800000000000013,-0.13673233072580593,-0.15189786319205295,14.181778076564687,0.06179158163004583,0.05289688480875121,0.0,-0.3824753148508642,0.07075872424184217,4.010419349265893,0.09771226940255859,0.06342759415838464,0.0,457.1299734397448,458.26115388322563,458.1419600709523,455.8825969328793
2.0400000000000014,-0.1609035059893033,-0.14622305464995913,14.427467794199158,0.06758052603047116,0.056582074464206045,0.0,-0.42361942572654243,0.1190150642080458,4.178559061738858,0.09390374335163167,0.05706929829924649,0.0,473.6669487776945,473.1801262725032,473.5988231030086,473.3130998682728
2.1000000000000014,-0.18764313964772902,-0.13750197403686887,14.68352940792395,0.07282012575655106,0.060158988532112545,0.0,-0.4680625477259008,0.17226282318407485,4.356082698014239,0.06902601752601886,0.06427263324263009,0.0,477.4169622720303,477.9685162397109,478.4039058464233,476.51129006694003
2.1600000000000015,-0.21673514760448737,-0.12595294973138818,14.94370576677209,0.07674256411927072,0.06397220230210987,0.0,-0.5019934625986863,0.2130432078793052,4.316548065994321,0.05683545562319731,0.06207590831370684,0.0,411.1106985894257,410.91928597492773,410.5169065962771,409.437140615317
2.2200000000000015,-0.24819659620292145,-0.11157221846432816,15.205661926927668,0.07984765738532928,0.06809079834878773,0.0,-0.5470998332868325,0.2666166349017905,4.4148689405740065,0.03891049932359341,0.07929991334862,0.0,454.03606122447076,455.4193130595505,456.1579255536551,454.7257365556457
2.2800000000000016,-0.2824571915395046,-0.0939127166385651,15.473559325817936,0.08250635198337974,0.07291506580867946,0.0,-0.5953826047287151,0.32225397483671914,4.514567442567028,0.05336885800445162,0.0825255066116322,0.0,456.4208779329333,456.68327634064235,455.79390945478235,456.94909852146066
2.3400000000000016,-0.3193694603368969,-0.07324614674379364,15.742760377606883,0.08570817784042895,0.07771560180956794,0.0,-0.6354294639856488,0.36689830420825154,4.458937916445814,0.05335357876048771,0.07443347638553284,0.0,407.09203659066276,406.37298880937163,407.0039164967145,407.00470834273534
2.4000000000000017,-0.35944323967092734,-0.04910325488007523,16.017247748172874,0.08885713198661893,0.08164139736167808,0.0,-0.7008176586056589,0.4381626276811748,4.689600177100809,0.05068171216406074,0.03341154389337825,0.0,497.13632572445965,494.1234635384584,496.31843607752415,496.12375792259706
2.4600000000000017,-0.4030804765444346,-0.021093514366604674,16.300150284181722,0.0918215505424147,0.08425818654663964,0.0,-0.7539656160734616,0.4957549826769343,4.7401884069703275,0.04672816185730742,0.05868765131030334,0.0,442.87258573481427,444.947968021223,444.2604779403947,443.9376703974706
2.520000000000002,-0.4498339233666597,0.01028662927168401,16.584560051647433,0.09457518506566753,0.08865852082486292,0.0,-0.804838356492031,0.550483785072198,4.740038244080554,0.044171471686440165,0.09288420917718096,0.0,427.1618990170509,430.07259953454195,427.9911217029368,427.7747564672695
2.580000000000002,-0.49983814745856087,0.04511857649137199,16.870210599364658,0.09777147790264973,0.09414343802070047,0.0,-0.862470745968316,0.6108296655033276,4.781344381808908,0.06708921103602193,0.08830489249301812,0.0,442.0532782122644,441.68278400041055,441.0711215932161,442.96181950075345
2.640000000000002,-0.5536289243335468,0.08386578520531335,17.160664109793018,0.10174523534015378,0.09898798578908252,0.0,-0.9310469632206345,0.6810986670243394,4.899774954341623,0.0644523762363265,0.05795253332495591,0.0,467.24821444627986,464.8802736124275,467.2043867341466,467.0017532743659
2.700000000000002,-0.6116680998445969,0.1269491038256062,17.458569390361,0.10588682325255405,0.10204524883909638,0.0,-1.003891316925071,0.7553665805094172,5.029681317417116,0.07688276433399766,0.03083717905430214,0.0,472.4115135456629,470.3171764749013,470.91514312862057,471.8790792171603
2.760000000000002,-0.6742129615276434,0.1746555116788503,17.764966531606277,0.11027236676412411,0.10367201659572967,0.0,-1.0810616147274874,0.8352542851796598,5.182716076770463,0.06416937672105807,0.018369909197332692,0.0,479.6982377751527,478.7505649081035,480.6703017780546,479.70941744683336
2.820000000000002,-0.7407280650473888,0.22650909396697405,18.07389589030298,0.11415079755325408,0.10528091226368641,0.0,-1.1362540274067308,0.8935176055673613,5.115126481012544,0.06556607601619611,0.03985591485967818,0.0,410.49978877837253,412.4025693862661,411.0786085571041,411.2058150272054
2.880000000000002,-0.811200043753153,0.2825812838105813,18.38451064001278,0.11792837723559568,0.10777811479302901,0.0,-1.2130133027021366,0.9758774352267551,5.237971030148745,0.05716065938067983,0.04493260223921236,0.0,471.5224840059228,471.9153800102245,472.71007704404866,472.06442553282074
2.940000000000002,-0.8860520845165819,0.34336451312401933,18.69989798191714,0.12172180086588291,0.11046463485161606,0.0,-1.2822897304695033,1.0505246657529235,5.274611052300411,0.07320084904063603,0.044459025789467636,0.0,446.8588370243539,446.82136160392344,446.3705969901523,447.68069684998915
3.000000000000002,-0.9653257954203042,0.4089303070880811,19.019351757879903,0.12610382891255068,0.11349946333958982,0.0,-1.3604112045274326,1.1353653531523455,5.373187374778779,0.07269778126607354,0.060638238479741514,0.0,466.1116961858829,467.3760386089985,467.07426692230547,467.0388794077309
3.0600000000000023,-1.04922023506283,0.47952437724865643,19.343527778028683,0.13041672080515454,0.11699059635975395,0.0,-1.4363831439801504,1.2181208544018636,5.432188832236029,0.07019786019417416,0.05276594419881838,0.0,455.92548694996657,455.29822387269866,456.65882864524843,456.4631668733728
3.1200000000000023,-1.1370682397722158,0.5544169701382654,19.66556374423683,0.13429413197897144,0.12015897795171337,0.0,-1.4921801902922782,1.2786312452547004,5.30280676294099,0.05012287205490459,0.052887037826014005,0.0,393.4685723173028,393.48200097354294,395.5834389160283,393.7336324370991
